period,generation,solution_rank,lambda_h,lambda_k,lambda,tip,lambda_k_branch
23,-1,2,0.0,0.012375650418229855,0.4999999997854696,0.5000000002145304,kperiod_sum
23,-1,3,0.0,0.012375650418229855,0.4999999991367001,0.5000000008632999,kperiod_sum
23,-1,4,9.992007221626409e-17,0.012375650418229855,0.499999996624079,0.500000003375921,kperiod_sum
23,-1,5,9.992007221626409e-17,0.012375650418229855,0.4999999964183359,0.5000000035816641,kperiod_sum
23,-1,6,3.9968028886505636e-16,0.012375650418229855,0.4999999856970676,0.5000000143029324,kperiod_sum
23,-1,7,8.493206138382448e-15,0.012375650418229855,0.4999999431439708,0.5000000568560292,kperiod_sum
23,-1,8,7.593925488436071e-15,0.012375650418229855,0.49999994584508123,0.5000000541549188,kperiod_sum
23,-1,9,1.2609913113692527e-13,0.012375650418229855,0.4999997795696791,0.5000002204303209,kperiod_sum
23,-1,10,2.034772350612002e-12,0.012375650418229855,0.4999991148451086,0.5000008851548914,kperiod_sum
23,-1,11,3.4988212327391465e-11,0.012375650418229855,0.49999632939430216,0.5000036706056978,kperiod_sum
23,-1,12,3.453657360097395e-11,0.012375650418229855,0.4999963531641122,0.5000036468358878,kperiod_sum
23,-1,13,5.553778437139556e-10,0.012375650418229855,0.4999853758447569,0.5000146241552431,kperiod_sum
23,-1,14,4.986419277486221e-10,0.012375650418229855,0.4999861429470851,0.5000138570529149,kperiod_sum
23,-1,15,8.327008282904557e-09,0.012375650418229855,0.4999433733360781,0.5000566266639219,kperiod_sum
23,-1,16,1.3140313687154404e-07,0.012375650418229855,0.49977505344975615,0.5002249465502439,kperiod_sum
23,-1,17,1.270973757239169e-07,0.012375650418229855,0.4997787696213125,0.5002212303786875,kperiod_sum
23,-1,18,2.1442769903678996e-06,0.012375650418229855,0.49909130779810085,0.5009086922018992,kperiod_sum
23,-1,19,2.1293202423278145e-06,0.012375650418229855,0.4990944824942777,0.5009055175057223,kperiod_sum
24,-1,0,0.0,0.012375650418229855,0.5,0.5,kperiod_sum
24,-1,1,0.0,0.012375650418229855,0.49999999998634814,0.5000000000136519,kperiod_sum
24,-1,2,0.0,0.012375650418229855,0.49999999994636735,0.5000000000536327,kperiod_sum
24,-1,3,0.0,0.012375650418229855,0.4999999997841754,0.5000000002158246,kperiod_sum
24,-1,4,0.0,0.012375650418229855,0.49999999910458615,0.5000000008954139,kperiod_sum
24,-1,5,9.992007221626409e-17,0.012375650418229855,0.49999999642428405,0.500000003575716,kperiod_sum
24,-1,6,3.9968028886505636e-16,0.012375650418229855,0.4999999857861237,0.5000000142138763,kperiod_sum
24,-1,7,3.9968028886505636e-16,0.012375650418229855,0.499999986461389,0.500000013538611,kperiod_sum
24,-1,8,7.893685705084864e-15,0.012375650418229855,0.49999994489332655,0.5000000551066734,kperiod_sum
24,-1,9,1.2709833185908792e-13,0.012375650418229855,0.49999977871735646,0.5000002212826435,kperiod_sum
24,-1,10,2.1866508603807236e-12,0.012375650418229855,0.499999082380047,0.500000917619953,kperiod_sum
24,-1,11,2.1583734799435207e-12,0.012375650418229855,0.49999908832198015,0.5000009116780199,kperiod_sum
24,-1,12,3.4712632768219013e-11,0.012375650418229855,0.4999963438786912,0.5000036561213088,kperiod_sum
24,-1,13,3.116656932533601e-11,0.012375650418229855,0.49999653564954627,0.5000034643504537,kperiod_sum
24,-1,14,5.208573572446085e-10,0.012375650418229855,0.4999858376315577,0.5000141623684423,kperiod_sum
24,-1,15,8.249270566640377e-09,0.012375650418229855,0.49994363827845634,0.5000563617215437,kperiod_sum
24,-1,16,7.978747862402713e-09,0.012375650418229855,0.49994457013141935,0.5000554298685806,kperiod_sum
24,-1,17,1.3674300042287868e-07,0.012375650418229855,0.4997705283581364,0.5002294716418636,kperiod_sum
24,-1,18,2.0913383574905353e-06,0.012375650418229855,0.49910259494226794,0.5008974050577321,kperiod_sum
24,-1,19,2.0777783655612224e-06,0.012375650418229855,0.4991055090064158,0.5008944909935842,kperiod_sum
25,-1,0,0.0,0.012375650418229855,0.4999999999999999,0.5000000000000001,kperiod_sum
25,-1,1,0.0,0.012375650418229855,0.49999999998659184,0.5000000000134082,kperiod_sum
25,-1,2,0.0,0.012375650418229855,0.4999999999460438,0.5000000000539562,kperiod_sum
25,-1,3,0.0,0.012375650418229855,0.49999999977614706,0.5000000002238529,kperiod_sum
25,-1,4,0.0,0.012375650418229855,0.4999999991060732,0.5000000008939268,kperiod_sum
25,-1,5,9.992007221626409e-17,0.012375650418229855,0.4999999964465478,0.5000000035534522,kperiod_sum
25,-1,6,9.992007221626409e-17,0.012375650418229855,0.49999999661536265,0.5000000033846373,kperiod_sum
25,-1,7,3.9968028886505636e-16,0.012375650418229855,0.49999998622345443,0.5000000137765456,kperiod_sum
25,-1,8,7.893685705084864e-15,0.012375650418229855,0.4999999446802528,0.5000000553197472,kperiod_sum
25,-1,9,1.3669065879184928e-13,0.012375650418229855,0.4999997706015634,0.5000002293984366,kperiod_sum
25,-1,10,1.3479217741974027e-13,0.012375650418229855,0.49999977208695623,0.5000002279130438,kperiod_sum
25,-1,11,2.1693646878873098e-12,0.012375650418229855,0.4999990860009136,0.5000009139990864,kperiod_sum
25,-1,12,1.9478418877838524e-12,0.012375650418229855,0.4999991339396732,0.5000008660603268,kperiod_sum
25,-1,13,3.255505864885322e-11,0.012375650418229855,0.49999645932460546,0.5000035406753945,kperiod_sum
25,-1,14,5.159951466104929e-10,0.012375650418229855,0.4999859038893216,0.5000140961106784,kperiod_sum
25,-1,15,4.990728830200908e-10,0.012375650418229855,0.49998613695922245,0.5000138630407776,kperiod_sum
25,-1,16,8.584621913332314e-09,0.012375650418229855,0.4999425040752874,0.5000574959247126,kperiod_sum
25,-1,17,1.3248792932740727e-07,0.012375650418229855,0.49977412684044487,0.5002258731595551,kperiod_sum
25,-1,18,2.2454849838537963e-06,0.012375650418229855,0.49907011031471327,0.5009298896852867,kperiod_sum
25,-1,19,2.2093265912737083e-06,0.012375650418229855,0.49907762756705365,0.5009223724329464,kperiod_sum
26,-1,0,0.0,0.012375650418229855,0.5000000000000001,0.4999999999999999,kperiod_sum
26,-1,1,0.0,0.012375650418229855,0.499999999986511,0.500000000013489,kperiod_sum
26,-1,2,0.0,0.012375650418229855,0.49999999994403677,0.5000000000559632,kperiod_sum
26,-1,3,0.0,0.012375650418229855,0.49999999977651866,0.5000000002234813,kperiod_sum
26,-1,4,0.0,0.012375650418229855,0.49999999911163895,0.500000000888361,kperiod_sum
26,-1,5,9.992007221626409e-17,0.012375650418229855,0.4999999965558797,0.5000000034441203,kperiod_sum
26,-1,6,3.9968028886505636e-16,0.012375650418229855,0.49999998617018715,0.5000000138298129,kperiod_sum
26,-1,7,8.493206138382448e-15,0.012375650418229855,0.4999999426513735,0.5000000573486265,kperiod_sum
26,-1,8,8.393286066166184e-15,0.012375650418229855,0.4999999430227088,0.5000000569772912,kperiod_sum
26,-1,9,1.3549161792525411e-13,0.012375650418229855,0.4999997715067305,0.5000002284932695,kperiod_sum
26,-1,10,1.2150280781497714e-13,0.012375650418229855,0.49999978349071583,0.5000002165092842,kperiod_sum
26,-1,11,2.0344725903953533e-12,0.012375650418229855,0.4999991148601185,0.5000008851398815,kperiod_sum
26,-1,12,3.225120170924356e-11,0.012375650418229855,0.49999647588792184,0.5000035241120782,kperiod_sum
26,-1,13,3.1193647664906623e-11,0.012375650418229855,0.4999965341533338,0.5000034658466662,kperiod_sum
26,-1,14,5.369703681701311e-10,0.012375650418229855,0.4999856202411115,0.5000143797588885,kperiod_sum
26,-1,15,8.31733901751619e-09,0.012375650418229855,0.4999434062232083,0.5000565937767917,kperiod_sum
26,-1,16,1.4325366143319584e-07,0.012375650418229855,0.4997651290331674,0.5002348709668326,kperiod_sum
26,-1,17,1.4093198767994864e-07,0.012375650418229855,0.49976704005309613,0.5002329599469039,kperiod_sum
26,-1,18,2.0687802684937753e-06,0.012375650418229855,0.4991074479633333,0.5008925520366667,kperiod_sum
26,-1,19,2.2984761532063303e-06,0.012375650418229855,0.49905920207473853,0.5009407979252615,kperiod_sum
27,-1,0,0.0,0.012375650418229855,0.5000000000000001,0.4999999999999999,kperiod_sum
27,-1,1,0.0,0.012375650418229855,0.4999999999860092,0.5000000000139908,kperiod_sum
27,-1,2,0.0,0.012375650418229855,0.4999999999441298,0.5000000000558702,kperiod_sum
27,-1,3,0.0,0.012375650418229855,0.4999999997779101,0.5000000002220899,kperiod_sum
27,-1,4,0.0,0.012375650418229855,0.4999999991389721,0.5000000008610279,kperiod_sum
27,-1,5,9.992007221626409e-17,0.012375650418229855,0.4999999965425628,0.5000000034574372,kperiod_sum
27,-1,6,3.9968028886505636e-16,0.012375650418229855,0.49999998566297665,0.5000000143370233,kperiod_sum
27,-1,7,8.493206138382448e-15,0.012375650418229855,0.4999999428776576,0.5000000571223424,kperiod_sum
27,-1,8,7.593925488436071e-15,0.012375650418229855,0.4999999458735529,0.5000000541264471,kperiod_sum
27,-1,9,1.2729817200352046e-13,0.012375650418229855,0.49999977872111145,0.5000002212788885,kperiod_sum
27,-1,10,2.015587696746479e-12,0.012375650418229855,0.49999911900056326,0.5000008809994367,kperiod_sum
27,-1,11,1.9494406089393124e-12,0.012375650418229855,0.49999913356569525,0.5000008664343047,kperiod_sum
27,-1,12,3.3562153056720945e-11,0.012375650418229855,0.4999964049806068,0.5000035950193932,kperiod_sum
27,-1,13,5.202517416869058e-10,0.012375650418229855,0.4999858458678259,0.5000141541321741,kperiod_sum
27,-1,14,8.994134237383378e-09,0.012375650418229855,0.49994114868667805,0.500058851313322,kperiod_sum
27,-1,15,8.848173993492026e-09,0.012375650418229855,0.4999416281704654,0.5000583718295346,kperiod_sum
27,-1,16,1.319170096159006e-07,0.012375650418229855,0.49977461403447243,0.5002253859655276,kperiod_sum
27,-1,17,1.4666221687109626e-07,0.012375650418229855,0.499762351218177,0.500237648781823,kperiod_sum
27,-1,18,2.230292223703856e-06,0.012375650418229855,0.49907326142915354,0.5009267385708465,kperiod_sum
27,-1,19,2.236029692304076e-06,0.012375650418229855,0.4990720701692998,0.5009279298307002,kperiod_sum
28,-1,0,0.0,0.012375650418229855,0.5,0.5,kperiod_sum
28,-1,1,0.0,0.012375650418229855,0.4999999999860325,0.5000000000139675,kperiod_sum
28,-1,2,0.0,0.012375650418229855,0.49999999994447764,0.5000000000555224,kperiod_sum
28,-1,3,0.0,0.012375650418229855,0.4999999997847433,0.5000000002152567,kperiod_sum
28,-1,4,0.0,0.012375650418229855,0.49999999913564275,0.5000000008643573,kperiod_sum
28,-1,5,9.992007221626409e-17,0.012375650418229855,0.4999999964157614,0.5000000035842386,kperiod_sum
28,-1,6,3.9968028886505636e-16,0.012375650418229855,0.4999999857195464,0.5000000142804536,kperiod_sum
28,-1,7,3.9968028886505636e-16,0.012375650418229855,0.49999998646850674,0.5000000135314933,kperiod_sum
28,-1,8,7.893685705084864e-15,0.012375650418229855,0.499999944681192,0.500000055318808,kperiod_sum
28,-1,9,1.257993709202765e-13,0.012375650418229855,0.4999997797561594,0.5000002202438406,kperiod_sum
28,-1,10,1.2180256803162594e-13,0.012375650418229855,0.4999997833972297,0.5000002166027703,kperiod_sum
28,-1,11,2.0973223158193832e-12,0.012375650418229855,0.4999991012753847,0.5000008987246153,kperiod_sum
28,-1,12,3.251728886155547e-11,0.012375650418229855,0.4999964613842687,0.5000035386157313,kperiod_sum
28,-1,13,5.625935717290532e-10,0.012375650418229855,0.4999852811502361,0.5000147188497639,kperiod_sum
28,-1,14,5.534619762492809e-10,0.012375650418229855,0.49998540109218736,0.5000145989078126,kperiod_sum
28,-1,15,8.281553243172369e-09,0.012375650418229855,0.4999435281028414,0.5000564718971586,kperiod_sum
28,-1,16,9.208519546888284e-09,0.012375650418229855,0.49994045142339005,0.50005954857661,kperiod_sum
28,-1,17,1.4227597640026348e-07,0.012375650418229855,0.4997659318851756,0.5002340681148244,kperiod_sum
28,-1,18,2.216163227330981e-06,0.012375650418229855,0.49907620155554766,0.5009237984444523,kperiod_sum
28,-1,19,2.0876701128824672e-06,0.012375650418229855,0.49910338231945284,0.5008966176805472,kperiod_sum
29,-1,0,0.0,0.012375650418229855,0.5,0.49999999999999994,kperiod_sum
29,-1,1,0.0,0.012375650418229855,0.4999999999461858,0.5000000000538142,kperiod_sum
29,-1,2,0.0,0.012375650418229855,0.4999999997839111,0.5000000002160889,kperiod_sum
29,-1,3,0.0,0.012375650418229855,0.49999999910394266,0.5000000008960573,kperiod_sum
29,-1,4,9.992007221626409e-17,0.012375650418229855,0.49999999642990356,0.5000000035700964,kperiod_sum
29,-1,5,9.992007221626409e-17,0.012375650418229855,0.49999999661714223,0.5000000033828578,kperiod_sum
29,-1,6,3.9968028886505636e-16,0.012375650418229855,0.49999998617042185,0.5000000138295781,kperiod_sum
29,-1,7,7.893685705084864e-15,0.012375650418229855,0.49999994493994504,0.500000055060055,kperiod_sum
29,-1,8,7.593925488436071e-15,0.012375650418229855,0.49999994585018226,0.5000000541498177,kperiod_sum
29,-1,9,1.3099521467552223e-13,0.012375650418229855,0.49999977532513706,0.5000002246748629,kperiod_sum
29,-1,10,2.032174428734379e-12,0.012375650418229855,0.4999991153750327,0.5000008846249673,kperiod_sum
29,-1,11,3.516367197420323e-11,0.012375650418229855,0.49999632020583706,0.5000036797941629,kperiod_sum
29,-1,12,3.459282860163171e-11,0.012375650418229855,0.49999635019106115,0.5000036498089389,kperiod_sum
29,-1,13,5.180145312699836e-10,0.012375650418229855,0.4999858763335403,0.5000141236664597,kperiod_sum
29,-1,14,5.760074417437977e-10,0.012375650418229855,0.49998510671307184,0.5000148932869282,kperiod_sum
29,-1,15,8.932634032454701e-09,0.012375650418229855,0.4999413502385395,0.5000586497614605,kperiod_sum
29,-1,16,1.4138291537513226e-07,0.012375650418229855,0.4997666676599801,0.5002333323400199,kperiod_sum
29,-1,17,1.3312884624694377e-07,0.012375650418229855,0.4997735811632362,0.5002264188367638,kperiod_sum
29,-1,18,2.223567364334489e-06,0.012375650418229855,0.4990746596513228,0.5009253403486772,kperiod_sum
29,-1,19,2.197501407541491e-06,0.012375650418229855,0.4990800993273332,0.5009199006726668,kperiod_sum
0,-1,0,1.865894773189769e-06,0.012276870963448705,0.49915234339968406,0.5008476566003159,kperiod_sum
0,-1,1,1.950537485029269e-06,0.012276870963448705,0.49913333048678155,0.5008666695132185,kperiod_sum
0,-1,2,1.7930583787739707e-06,0.012276870963448705,0.4991690524860468,0.5008309475139532,kperiod_sum
0,-1,3,1.7748135156536726e-06,0.012276870963448705,0.49917329085326445,0.5008267091467355,kperiod_sum
0,-1,4,1.8355862475005758e-06,0.012276870963448705,0.49915925600653344,0.5008407439934666,kperiod_sum
0,-1,5,1.7498467286158891e-06,0.012276870963448705,0.49917912621705274,0.5008208737829473,kperiod_sum
0,-1,6,1.8069272185505804e-06,0.012276870963448705,0.4991658450962986,0.5008341549037014,kperiod_sum
0,-1,7,1.989468256236027e-06,0.012276870963448705,0.49912472429474075,0.5008752757052592,kperiod_sum
0,-1,8,1.882367028549492e-06,0.012276870963448705,0.49914861003574507,0.5008513899642549,kperiod_sum
0,-1,9,1.911506884677561e-06,0.012276870963448705,0.49914204540472773,0.5008579545952723,kperiod_sum
0,-1,10,1.855492246849444e-06,0.012276870963448705,0.4991547095808835,0.5008452904191165,kperiod_sum
0,-1,11,1.833738016632225e-06,0.012276870963448705,0.4991596793807238,0.5008403206192762,kperiod_sum
0,-1,12,1.9838256015924927e-06,0.012276870963448705,0.49912596643146,0.50087403356854,kperiod_sum
0,-1,13,1.7988518895450944e-06,0.012276870963448705,0.4991677111413214,0.5008322888586786,kperiod_sum
0,-1,14,1.8091143677123612e-06,0.012276870963448705,0.49916534040838645,0.5008346595916136,kperiod_sum
0,-1,15,1.8966777445617035e-06,0.012276870963448705,0.4991453798143817,0.5008546201856183,kperiod_sum
0,-1,16,1.8464840081944267e-06,0.012276870963448705,0.49915676397877196,0.500843236021228,kperiod_sum
0,-1,17,1.956581085948983e-06,0.012276870963448705,0.49913198886907983,0.5008680111309202,kperiod_sum
0,-1,18,1.830154732762601e-06,0.012276870963448705,0.49916050081166796,0.500839499188332,kperiod_sum
0,-1,19,1.8572039671149732e-06,0.012276870963448705,0.4991543197741851,0.5008456802258149,kperiod_sum
1,-1,0,8.257715181647641e-08,0.012276870963448705,0.49982167738539907,0.5001783226146009,kperiod_sum
1,-1,1,7.933870970200374e-08,0.012276870963448705,0.4998252090107773,0.5001747909892227,kperiod_sum
1,-1,2,7.85333404307309e-08,0.012276870963448705,0.4998260984275755,0.5001739015724245,kperiod_sum
1,-1,3,8.124671495579605e-08,0.012276870963448705,0.4998231197355806,0.5001768802644194,kperiod_sum
1,-1,4,7.743487361322465e-08,0.012276870963448705,0.4998273189142546,0.5001726810857454,kperiod_sum
1,-1,5,7.995798733118064e-08,0.012276870963448705,0.4998245281720146,0.5001754718279854,kperiod_sum
1,-1,6,8.330108522969227e-08,0.012276870963448705,0.4998208974359881,0.5001791025640119,kperiod_sum
1,-1,7,8.460404766763574e-08,0.012276870963448705,0.49981950214559157,0.5001804978544084,kperiod_sum
1,-1,8,8.211094304488853e-08,0.012276870963448705,0.4998221814790732,0.5001778185209268,kperiod_sum
1,-1,9,8.114301200956576e-08,0.012276870963448705,0.49982323265628525,0.5001767673437147,kperiod_sum
1,-1,10,8.782973008880645e-08,0.012276870963448705,0.4998160934288819,0.5001839065711181,kperiod_sum
1,-1,11,7.958576377919969e-08,0.012276870963448705,0.4998249370800436,0.5001750629199564,kperiod_sum
1,-1,12,8.00328952110796e-08,0.012276870963448705,0.499824445996772,0.500175554003228,kperiod_sum
1,-1,13,8.395461096322166e-08,0.012276870963448705,0.49982019624782215,0.5001798037521779,kperiod_sum
1,-1,14,8.171359179298676e-08,0.012276870963448705,0.4998226122505015,0.5001773877494985,kperiod_sum
1,-1,15,8.660395990345293e-08,0.012276870963448705,0.49981738125725594,0.5001826187427441,kperiod_sum
1,-1,16,8.097962700404082e-08,0.012276870963448705,0.49982341071032543,0.5001765892896746,kperiod_sum
1,-1,17,8.218860552133833e-08,0.012276870963448705,0.4998220974064953,0.5001779025935047,kperiod_sum
1,-1,18,2.0353272575324156e-06,0.012276870963448705,0.4991146938342187,0.5008853061657813,kperiod_sum
1,-1,19,2.041856250378782e-06,0.012276870963448705,0.49911327501407354,0.5008867249859265,kperiod_sum
2,-1,0,4.41474706791567e-09,0.012276870963448705,0.4999587684748128,0.5000412315251872,kperiod_sum
2,-1,1,4.241504847346534e-09,0.012276870963448705,0.4999595855692369,0.5000404144307631,kperiod_sum
2,-1,2,4.1984845600140375e-09,0.012276870963448705,0.4999597910476705,0.5000402089523295,kperiod_sum
2,-1,3,4.3437628494125136e-09,0.012276870963448705,0.4999591012974236,0.5000408987025764,kperiod_sum
2,-1,4,4.139847364914573e-09,0.012276870963448705,0.4999600728194784,0.5000399271805216,kperiod_sum
2,-1,5,4.274662623870995e-09,0.012276870963448705,0.49995942790761383,0.5000405720923862,kperiod_sum
2,-1,6,4.523163443792555e-09,0.012276870963448705,0.49995826526924225,0.5000417347307577,kperiod_sum
2,-1,7,4.38976685002146e-09,0.012276870963448705,0.49995888529220833,0.5000411147077917,kperiod_sum
2,-1,8,4.337979475632636e-09,0.012276870963448705,0.49995912853322877,0.5000408714667712,kperiod_sum
2,-1,9,4.695830224665798e-09,0.012276870963448705,0.49995747614115693,0.5000425238588431,kperiod_sum
2,-1,10,4.254605867615169e-09,0.012276870963448705,0.4999595232016326,0.5000404767983674,kperiod_sum
2,-1,11,4.2784255138705875e-09,0.012276870963448705,0.49995941005477484,0.5000405899452252,kperiod_sum
2,-1,12,4.4885303474018204e-09,0.012276870963448705,0.4999584253532362,0.5000415746467638,kperiod_sum
2,-1,13,4.3685451256436634e-09,0.012276870963448705,0.4999589847940873,0.5000410152059127,kperiod_sum
2,-1,14,4.329194602803454e-09,0.012276870963448705,0.49995916993875533,0.5000408300612447,kperiod_sum
2,-1,15,4.3939384131164166e-09,0.012276870963448705,0.49995886576113957,0.5000411342388604,kperiod_sum
2,-1,16,1.2976426493338523e-07,0.012276870963448705,0.49977646062812964,0.5002235393718704,kperiod_sum
2,-1,17,1.3021309970273622e-07,0.012276870963448705,0.49977607436768845,0.5002239256323116,kperiod_sum
2,-1,18,2.070493575589971e-06,0.012276870963448705,0.4991070784464309,0.5008929215535691,kperiod_sum
2,-1,19,1.995127874410141e-06,0.012276870963448705,0.4991234801920408,0.5008765198079592,kperiod_sum
3,-1,0,2.5608645204400206e-10,0.012276870963448705,0.49999006952930736,0.5000099304706926,kperiod_sum
3,-1,1,2.460371906209957e-10,0.012276870963448705,0.49999026632491494,0.500009733675085,kperiod_sum
3,-1,2,2.4354248617797227e-10,0.012276870963448705,0.4999903157975566,0.5000096842024434,kperiod_sum
3,-1,3,2.5197134378984743e-10,0.012276870963448705,0.499990149639985,0.500009850360015,kperiod_sum
3,-1,4,2.401426058007417e-10,0.012276870963448705,0.4999903836287001,0.5000096163712999,kperiod_sum
3,-1,5,2.4796095177137547e-10,0.012276870963448705,0.4999902283446521,0.5000097716553479,kperiod_sum
3,-1,6,2.6237522154914926e-10,0.012276870963448705,0.4999899483375556,0.5000100516624444,kperiod_sum
3,-1,7,2.516328145851787e-10,0.012276870963448705,0.49999015626084486,0.5000098437391551,kperiod_sum
3,-1,8,2.723925085490464e-10,0.012276870963448705,0.4999897582533481,0.5000102417466519,kperiod_sum
3,-1,9,2.4679558396911716e-10,0.012276870963448705,0.49999025133394026,0.5000097486660597,kperiod_sum
3,-1,10,2.603677273782523e-10,0.012276870963448705,0.4999899868653144,0.5000100131346856,kperiod_sum
3,-1,11,2.5340649578708966e-10,0.012276870963448705,0.49999012163061374,0.5000098783693863,kperiod_sum
3,-1,12,2.5112252277637027e-10,0.012276870963448705,0.49999016624486026,0.5000098337551397,kperiod_sum
3,-1,13,2.5487921773148513e-10,0.012276870963448705,0.4999900929664338,0.5000099070335662,kperiod_sum
3,-1,14,8.145972196782481e-09,0.012276870963448705,0.49994399227392505,0.500056007726075,kperiod_sum
3,-1,15,8.174659449355914e-09,0.012276870963448705,0.4999438937406272,0.5000561062593728,kperiod_sum
3,-1,16,1.3206569667856272e-07,0.012276870963448705,0.49977448705110117,0.5002255129488988,kperiod_sum
3,-1,17,1.2719370766633987e-07,0.012276870963448705,0.4997786857977551,0.5002213142022449,kperiod_sum
3,-1,18,2.122684248773155e-06,0.012276870963448705,0.4990958946102062,0.5009041053897938,kperiod_sum
3,-1,19,2.0273056273723e-06,0.012276870963448705,0.49911644013964296,0.500883559860357,kperiod_sum
4,-1,0,1.543185579322426e-11,0.012276870963448705,0.49999756226670256,0.5000024377332974,kperiod_sum
4,-1,1,1.4826440075665916e-11,0.012276870963448705,0.4999976105730445,0.5000023894269555,kperiod_sum
4,-1,2,1.4675860526836004e-11,0.012276870963448705,0.49999762271587267,0.5000023772841273,kperiod_sum
4,-1,3,1.5183954094055707e-11,0.012276870963448705,0.4999975819281247,0.5000024180718753,kperiod_sum
4,-1,4,1.4471224218937095e-11,0.012276870963448705,0.49999763936410235,0.5000023606358976,kperiod_sum
4,-1,5,1.4942347359436782e-11,0.012276870963448705,0.4999976012497689,0.5000023987502311,kperiod_sum
4,-1,6,1.5810652786996117e-11,0.012276870963448705,0.4999975325187447,0.5000024674812553,kperiod_sum
4,-1,7,1.516357039932359e-11,0.012276870963448705,0.4999975835569216,0.5000024164430784,kperiod_sum
4,-1,8,1.6414369863326783e-11,0.012276870963448705,0.49999748585857806,0.5000025141414219,kperiod_sum
4,-1,9,1.487200362859653e-11,0.012276870963448705,0.4999976068950668,0.5000023931049332,kperiod_sum
4,-1,10,1.5689849419686653e-11,0.012276870963448705,0.4999975419742553,0.5000024580257447,kperiod_sum
4,-1,11,1.5270384956522775e-11,0.012276870963448705,0.4999975750557858,0.5000024249442142,kperiod_sum
4,-1,12,1.5359213900723034e-11,0.012276870963448705,0.4999975680200279,0.5000024319799721,kperiod_sum
4,-1,13,5.095232236129732e-10,0.012276870963448705,0.49998599256922194,0.5000140074307781,kperiod_sum
4,-1,14,8.291350606093317e-09,0.012276870963448705,0.49994349470879207,0.5000565052912079,kperiod_sum
4,-1,15,7.984529237781146e-09,0.012276870963448705,0.49994455005294014,0.5000554499470599,kperiod_sum
4,-1,16,1.354130122033226e-07,0.012276870963448705,0.4997716470271337,0.5002283529728663,kperiod_sum
4,-1,17,1.2929964009478213e-07,0.012276870963448705,0.4997768611816895,0.5002231388183105,kperiod_sum
4,-1,18,2.0742676578366925e-06,0.012276870963448705,0.4991062650115441,0.5008937349884559,kperiod_sum
4,-1,19,2.1460163440290006e-06,0.012276870963448705,0.49909093932521875,0.5009090606747812,kperiod_sum
5,-1,0,9.472422846101836e-13,0.012276870963448705,0.49999939604184807,0.5000006039581519,kperiod_sum
5,-1,1,9.100720177457334e-13,0.012276870963448705,0.49999940800937104,0.500000591990629,kperiod_sum
5,-1,2,9.319545135610953e-13,0.012276870963448705,0.49999940091263384,0.5000005990873662,kperiod_sum
5,-1,3,8.882894420025877e-13,0.012276870963448705,0.49999941514196544,0.5000005848580346,kperiod_sum
5,-1,4,9.170664228008719e-13,0.012276870963448705,0.4999994056995718,0.5000005943004282,kperiod_sum
5,-1,5,9.70423741364357e-13,0.012276870963448705,0.4999993886720484,0.5000006113279516,kperiod_sum
5,-1,6,9.307554726945e-13,0.012276870963448705,0.4999994013163763,0.5000005986836237,kperiod_sum
5,-1,7,1.0074940881565909e-12,0.012276870963448705,0.49999937711230036,0.5000006228876996,kperiod_sum
5,-1,8,9.127698596955724e-13,0.012276870963448705,0.4999994070982885,0.5000005929017115,kperiod_sum
5,-1,9,9.631295760925696e-13,0.012276870963448705,0.4999993910144718,0.5000006089855282,kperiod_sum
5,-1,10,9.374501175329898e-13,0.012276870963448705,0.4999993992102466,0.5000006007897534,kperiod_sum
5,-1,11,9.427458813604517e-13,0.012276870963448705,0.4999993974672101,0.5000006025327899,kperiod_sum
5,-1,12,3.184642549669548e-11,0.012276870963448705,0.4999964980745597,0.5000035019254403,kperiod_sum
5,-1,13,5.186294393944024e-10,0.012276870963448705,0.4999858679536151,0.5000141320463849,kperiod_sum
5,-1,14,4.994254010348698e-10,0.012276870963448705,0.4999861320649399,0.5000138679350601,kperiod_sum
5,-1,15,8.501732917665095e-09,0.012276870963448705,0.49994278232474376,0.5000572176752562,kperiod_sum
5,-1,16,8.117560423848147e-09,0.012276870963448705,0.49994409003185947,0.5000559099681405,kperiod_sum
5,-1,17,1.368817814095813e-07,0.012276870963448705,0.4997704119418671,0.5002295880581329,kperiod_sum
5,-1,18,2.038747716148759e-06,0.012276870963448705,0.499113950248507,0.500886049751493,kperiod_sum
5,-1,19,2.1123862147476303e-06,0.012276870963448705,0.49909809037314257,0.5009019096268574,kperiod_sum
6,-1,0,5.865308239094703e-14,0.012276870963448705,0.4999998496866296,0.5000001503133704,kperiod_sum
6,-1,1,5.635492072997295e-14,0.012276870963448705,0.49999985266503033,0.5000001473349697,kperiod_sum
6,-1,2,5.765388166878439e-14,0.012276870963448705,0.49999985089882804,0.500000149101172,kperiod_sum
6,-1,3,5.495603971894525e-14,0.012276870963448705,0.49999985444013517,0.5000001455598648,kperiod_sum
6,-1,4,5.6754601018838e-14,0.012276870963448705,0.49999985209017994,0.5000001479098201,kperiod_sum
6,-1,5,6.015188347419099e-14,0.012276870963448705,0.4999998478524831,0.5000001521475169,kperiod_sum
6,-1,6,6.245004513516506e-14,0.012276870963448705,0.4999998449755667,0.5000001550244333,kperiod_sum
6,-1,7,5.665468094662174e-14,0.012276870963448705,0.4999998524382926,0.5000001475617074,kperiod_sum
